File modules/solutions/exato.csv,,,,,,,,,,,,
alpha,corr_threshold,dt,elsize,k,lang,max_iter,max_no_improv,maxs,metric,mins,seed,verbose
-0.751516,0,0,0,0,1,1,1,1,0,0,0,1
-0.751551,0,0,0,1,0,1,1,0,1,0,1,1
-0.753628,0,0,1,0,1,1,1,1,0,0,0,1
-0.754286,0,0,1,0,0,1,1,1,1,0,0,1
-0.755148,0,0,0,0,0,1,1,1,1,0,0,1
-0.755296,0,1,0,0,0,1,1,1,1,0,0,1
-0.757264,0,0,0,0,0,1,1,0,1,1,1,1
-0.763513,0,0,1,0,0,1,1,0,0,1,0,1
-0.763916,1,0,1,0,0,1,1,0,1,0,0,1
-0.765427,0,0,0,1,1,1,1,0,1,0,0,1
-0.765684,0,1,0,0,1,1,1,0,0,0,1,1
-0.768581,1,0,0,0,0,1,1,0,1,0,0,1
-0.768996,1,0,0,0,1,1,1,0,0,1,0,1
-0.771611,1,1,0,0,0,1,1,0,0,1,0,1
-0.771913,1,1,0,0,0,1,1,0,0,0,0,1
-0.773341,0,0,0,1,0,1,1,0,1,0,0,1
-0.775146,0,0,0,0,1,1,1,0,0,1,1,1
-0.776979,0,0,1,0,0,1,1,0,1,1,0,1
-0.779834,0,1,0,0,0,1,1,0,1,0,1,1
-0.781457,1,1,1,0,0,1,1,0,0,0,0,1
-0.782296,0,0,1,0,0,1,1,0,1,0,1,1
-0.784004,0,1,1,0,0,1,1,0,0,0,0,1
-0.786154,1,0,0,0,0,1,1,0,1,0,1,1
-0.786180,1,0,0,0,1,1,1,0,0,0,0,1
-0.786781,0,0,1,0,0,1,1,0,0,0,0,1
-0.786801,0,0,1,0,1,1,1,0,0,1,0,1
-0.789202,0,0,0,0,0,1,1,0,0,1,0,1
-0.790222,0,1,1,0,0,1,1,0,0,1,0,1
-0.791630,1,0,0,0,1,1,1,0,0,0,1,1
-0.797714,1,0,1,0,1,1,1,0,0,0,0,1
-0.798890,0,1,1,0,1,1,1,0,0,0,0,1
-0.799331,1,1,0,0,1,1,1,0,0,0,0,1
-0.803674,0,0,0,0,1,1,1,1,1,0,0,1
-0.808295,1,1,0,0,0,1,1,0,1,0,0,1
-0.815129,0,1,1,0,0,1,1,0,1,0,0,1
-0.818027,1,0,0,0,1,1,1,0,1,0,0,1
-0.819500,0,1,0,0,0,1,1,0,0,1,0,1
-0.820711,0,0,0,0,0,1,1,0,1,0,0,0
-0.821528,0,1,0,0,1,1,1,0,0,1,0,1
-0.823321,1,0,0,0,0,0,0,0,0,0,0,1
-0.825743,0,1,0,0,0,1,1,0,0,0,0,1
-0.830996,0,0,1,0,0,1,1,0,1,0,0,1
-0.831159,0,0,0,0,1,1,1,0,0,1,0,1
-0.833051,0,1,0,0,0,1,1,0,1,1,0,1
-0.842516,0,0,1,0,1,1,1,0,1,0,0,1
-0.843059,0,1,0,0,1,1,1,0,0,0,0,1
-0.849256,0,0,1,0,1,1,1,0,0,0,0,1
-0.849834,0,0,0,0,0,1,1,0,1,1,0,1
-0.854425,0,0,0,0,1,1,1,0,1,1,0,1
-0.859110,0,0,0,0,1,1,1,0,0,0,1,1
-0.863818,1,0,0,1,0,0,1,1,1,1,0,1
-0.865408,1,0,0,1,0,0,1,1,0,1,1,1
-0.875415,0,1,0,0,1,1,1,0,1,0,0,1
-0.875733,0,1,0,0,0,1,1,0,1,0,0,1
-0.875941,0,0,0,1,0,1,1,1,1,1,1,0
-0.880192,0,1,1,0,0,0,1,1,1,0,1,1
-0.881006,0,0,0,0,0,0,0,1,0,0,0,1
-0.884007,0,1,1,1,0,0,1,1,1,0,0,1
-0.885229,1,0,0,1,0,1,0,1,0,1,1,1
-0.887950,0,0,0,1,0,0,0,0,0,0,1,0
-0.889021,1,1,0,1,0,0,1,1,0,1,0,1
-0.889403,1,0,1,1,0,0,1,1,0,1,0,1
-0.890273,1,0,0,1,1,0,1,1,0,1,0,1
-0.890890,0,0,0,1,0,1,1,1,0,1,1,1
-0.894107,1,0,0,1,0,1,1,0,0,1,1,1
-0.894125,1,0,1,1,0,0,0,1,0,1,1,1
-0.894323,1,0,0,1,0,1,1,1,0,1,0,1
-0.895163,1,0,0,1,1,0,1,0,1,1,0,1
-0.895246,0,1,0,1,0,1,1,1,1,1,0,0
-0.895480,1,0,0,1,0,0,1,1,1,1,1,1
-0.895734,1,0,0,1,0,0,1,0,1,1,1,1
-0.896465,1,1,0,1,0,0,1,1,0,1,1,0
-0.896603,1,0,0,1,0,0,1,1,1,1,1,0
-0.897470,0,1,0,1,0,1,1,1,1,0,1,0
-0.898124,1,0,0,1,0,1,1,1,0,0,1,1
-0.898710,1,0,1,1,0,0,1,1,0,0,1,1
-0.899549,1,0,1,1,0,0,1,1,0,1,1,0
-0.899678,1,0,1,1,0,1,0,1,0,1,0,1
-0.900096,1,1,0,1,0,0,1,1,0,1,1,1
-0.900606,0,1,0,1,0,0,1,1,1,0,1,1
-0.901361,1,0,1,1,0,0,1,1,0,1,1,1
-0.901480,0,0,0,1,0,0,1,1,1,1,1,1
-0.901541,1,1,0,1,0,0,1,0,0,1,1,1
-0.901773,1,0,0,1,1,0,1,0,0,1,1,1
-0.902829,1,0,0,1,1,0,0,1,0,1,1,1
-0.903537,1,0,0,1,1,0,1,1,0,0,1,1
-0.903554,1,0,0,1,1,0,1,1,0,1,1,1
-0.903732,1,0,0,1,0,0,0,1,1,1,1,1
-0.904294,1,0,0,1,1,0,1,0,1,1,1,0
-0.904322,0,1,0,0,0,0,0,0,0,0,0,1
-0.904400,0,0,1,1,0,0,1,1,0,1,1,1
-0.904474,0,1,1,1,0,1,1,1,0,0,1,0
-0.905052,0,1,0,1,0,1,1,1,0,1,1,1
-0.905270,0,1,0,1,0,1,0,1,1,0,1,1
-0.906473,0,0,0,1,1,0,1,1,1,1,1,0
-0.906570,1,0,1,1,0,0,1,0,1,1,0,1
-0.906716,0,0,1,1,0,1,0,1,0,1,1,1
-0.906972,1,1,0,1,0,0,0,1,0,1,1,1
-0.907531,1,0,0,1,0,1,1,1,0,1,1,0
-0.907909,0,1,0,1,1,1,1,1,0,0,0,1
-0.907911,0,0,0,1,1,0,1,1,1,1,0,1
-0.908049,0,0,1,1,0,1,1,1,0,1,1,0
-0.908533,1,0,0,0,0,0,1,1,1,1,1,1
-0.908676,0,0,0,1,1,0,1,1,0,1,1,1
-0.909220,0,1,0,1,0,1,1,1,0,1,1,0
-0.909580,1,0,0,1,0,1,1,0,1,1,0,1
-0.910127,1,0,1,1,0,0,0,1,1,1,0,1
-0.910329,1,0,0,1,1,0,0,1,1,1,0,1
-0.910604,1,0,1,1,1,0,1,0,0,1,1,0
-0.911147,0,1,0,1,0,1,1,1,0,0,1,1
-0.911290,0,1,0,1,1,1,1,1,0,0,1,0
-0.912040,1,0,0,1,0,0,1,1,1,0,1,1
-0.912271,0,1,0,1,0,1,1,1,0,1,0,1
-0.912350,1,0,0,1,0,1,1,1,0,1,1,1
-0.912490,0,1,0,0,1,0,1,1,1,0,1,1
-0.912899,0,1,0,1,0,1,1,1,1,1,1,0
-0.913562,1,1,0,1,0,0,1,1,0,0,1,1
-0.913630,0,1,0,1,0,0,1,1,1,1,1,0
-0.914392,1,0,0,1,0,1,0,1,1,1,0,1
-0.914716,1,0,0,1,0,1,1,1,1,1,0,1
-0.914825,0,1,1,1,0,0,1,1,1,0,1,1
-0.915200,0,0,0,1,1,1,1,1,1,1,1,0
-0.915380,1,0,1,1,0,0,1,1,1,1,1,0
-0.915571,0,1,0,0,0,0,0,0,0,0,1,0
-0.915582,1,0,1,1,0,0,1,1,1,0,0,1
-0.915601,0,0,1,1,1,0,1,1,0,1,1,0
-0.915955,0,1,0,1,0,1,0,1,0,1,1,1
-0.916323,1,0,1,1,0,1,1,1,0,0,0,1
-0.916357,0,0,0,0,1,1,1,0,0,0,0,1
-0.916403,0,1,1,0,0,1,1,1,0,1,1,0
-0.916465,1,0,0,1,1,0,1,1,0,1,1,0
-0.917305,1,0,1,1,1,0,1,0,0,0,1,1
-0.917723,1,1,0,1,0,1,0,1,0,1,0,1
-0.917860,0,1,0,1,0,0,1,1,0,1,1,1
-0.917995,0,0,0,0,1,1,1,0,1,0,1,1
-0.918617,1,1,0,0,0,0,1,1,0,1,1,1
-0.918856,1,0,1,1,0,1,0,1,0,0,1,1
-0.918937,1,0,1,1,0,1,0,1,0,1,1,1
-0.919542,1,0,1,1,0,0,1,0,0,1,1,1
-0.919800,0,0,1,1,0,0,1,1,1,1,1,0
-0.920407,0,1,0,1,1,1,1,1,1,0,0,0
-0.921153,1,1,1,1,0,0,1,0,0,1,1,0
-0.921471,1,0,1,1,0,0,0,1,1,1,1,1
-0.921493,1,1,1,1,0,0,1,1,0,1,1,0
-0.922141,0,1,0,1,1,0,1,1,0,1,0,1
-0.922190,1,1,0,1,1,0,1,1,0,1,1,0
-0.922828,0,1,0,1,1,1,0,1,1,0,0,1
-0.922829,0,0,0,1,1,1,0,1,0,1,1,1
-0.922840,1,0,0,0,0,0,1,0,0,0,0,0
-0.923236,1,1,0,1,0,1,1,1,0,1,1,0
-0.923313,1,0,0,1,1,1,0,1,0,1,0,1
-0.923468,1,0,1,1,1,0,0,0,0,1,1,1
-0.923676,1,1,0,1,1,0,1,0,0,1,0,1
-0.923739,1,0,0,1,1,0,0,1,1,1,1,1
-0.923741,1,0,1,1,0,1,1,1,0,1,1,1
-0.923867,1,0,1,1,0,1,1,0,0,1,1,0
-0.924084,1,0,0,1,0,1,0,1,1,1,1,0
-0.924116,1,0,0,1,1,0,0,0,1,1,1,1
-0.924153,0,1,1,1,0,1,1,1,0,1,1,0
-0.924411,1,0,1,1,0,0,0,1,1,0,1,1
-0.924647,1,0,1,1,0,1,0,1,0,1,1,0
-0.924681,1,1,0,1,0,0,0,0,1,1,1,1
-0.924718,1,1,0,1,0,1,0,1,0,1,1,1
-0.924895,0,1,1,1,1,0,1,1,0,0,0,1
-0.924994,1,1,0,1,0,0,0,1,1,1,0,1
-0.925028,1,1,0,1,0,0,1,1,1,1,1,0
-0.925248,1,1,0,1,1,0,1,1,0,0,0,1
-0.925369,1,1,0,1,0,0,1,1,1,1,1,1
-0.925603,1,1,0,1,0,1,1,0,0,1,1,0
-0.925616,0,1,0,1,0,0,1,1,1,1,0,1
-0.925749,1,1,0,1,0,0,1,1,1,1,0,1
-0.925813,1,0,1,1,0,1,1,1,0,0,1,1
-0.925875,1,1,0,1,1,0,1,1,0,1,0,1
-0.925937,1,0,0,1,1,1,0,1,0,0,1,1
-0.926021,1,0,0,1,1,0,1,1,1,0,0,1
-0.926111,1,0,0,1,0,1,1,0,1,1,1,0
-0.926349,1,0,0,1,1,0,1,1,1,1,0,1
-0.926574,0,1,1,1,0,0,1,1,0,1,0,1
-0.926835,1,1,0,1,0,1,0,0,0,1,1,1
-0.926890,0,0,0,1,1,1,1,1,0,1,1,0
-0.926986,1,0,0,1,1,0,0,1,1,0,1,1
-0.927163,1,0,0,1,1,0,1,1,1,0,1,1
-0.927221,1,0,1,1,0,0,1,0,1,1,1,0
-0.927276,1,0,1,1,0,0,1,1,1,1,0,1
-0.927826,1,1,0,1,0,0,1,1,1,0,0,1
-0.927853,0,1,0,1,0,0,1,1,1,1,1,1
-0.927940,1,0,0,1,1,1,1,1,0,1,0,1
-0.928102,0,0,1,1,0,1,1,1,1,1,1,0
-0.928189,1,0,1,1,0,0,1,0,1,0,1,1
-0.928844,1,0,0,1,1,0,1,1,1,1,1,0
-0.929069,1,0,1,1,0,1,1,1,0,1,0,1
-0.929248,0,1,0,1,1,0,1,1,1,0,1,0
-0.929415,0,0,1,1,1,0,1,1,0,1,0,1
-0.929972,1,1,1,1,0,0,1,1,0,0,0,1
-0.930147,1,0,1,1,0,1,0,0,0,1,1,1
-0.930233,0,0,0,1,1,1,0,1,1,1,1,0
-0.930434,1,1,1,1,0,0,0,1,0,1,1,1
-0.930487,1,0,0,1,1,1,0,1,0,1,1,1
-0.930753,1,1,0,1,0,1,0,1,0,1,1,0
-0.930819,1,1,0,1,0,1,1,1,0,0,1,0
-0.930872,0,1,0,1,0,1,0,1,1,1,1,0
-0.931442,1,1,0,1,1,0,1,0,0,1,1,0
-0.931622,0,0,1,1,1,0,1,1,0,1,1,1
-0.931989,1,0,1,1,1,0,0,1,0,1,1,1
-0.932098,0,1,0,1,1,1,1,1,1,0,1,0
-0.932102,1,1,0,1,0,0,1,0,1,1,1,0
-0.932463,1,0,1,1,1,0,1,1,0,0,1,1
-0.932473,1,0,1,1,0,0,0,0,1,1,1,1
-0.932481,1,0,0,1,0,1,0,1,1,1,1,1
-0.932601,0,1,0,1,1,0,1,1,1,1,1,0
-0.932991,1,1,1,1,0,0,0,1,0,0,1,1
-0.933236,0,1,0,1,1,1,0,1,1,0,1,1
-0.933749,1,0,0,1,0,1,0,1,1,0,1,1
-0.933822,1,1,0,1,1,0,1,1,0,0,1,0
-0.934022,0,0,1,1,1,0,1,1,1,1,1,0
-0.934039,1,1,0,1,0,1,1,1,0,1,0,1
-0.934082,0,1,0,0,1,1,1,1,0,0,1,1
-0.934088,1,0,0,1,1,1,1,1,0,0,0,1
-0.934297,1,0,1,1,0,1,1,1,0,0,1,0
-0.934610,1,0,1,1,1,0,0,1,0,1,0,1
-0.934612,1,0,0,1,0,1,1,1,1,1,1,1
-0.934645,0,1,0,1,1,0,1,1,1,1,0,1
-0.935191,1,1,1,1,0,0,1,0,0,0,1,1
-0.935431,1,0,0,0,0,0,0,0,0,0,1,0
-0.935522,1,1,1,1,0,0,1,1,0,1,0,1
-0.935562,0,1,0,1,1,0,1,1,0,1,1,0
-0.935573,1,1,0,1,0,0,0,1,1,0,1,1
-0.935968,1,1,0,1,1,0,0,1,0,1,1,1
-0.936138,0,1,0,0,1,0,1,1,1,1,1,0
-0.936365,1,1,0,1,0,0,1,0,1,0,1,1
-0.936545,0,1,0,1,1,0,1,1,1,1,0,0
-0.937072,1,0,1,1,1,0,0,1,0,0,1,1
-0.937228,1,0,0,1,0,1,1,1,1,0,0,1
-0.937306,1,1,0,1,0,1,1,0,0,1,0,1
-0.937467,0,1,1,1,0,0,1,1,1,1,1,0
-0.937588,1,1,1,1,0,0,1,1,0,0,1,0
-0.937819,1,1,0,1,0,1,0,1,0,0,1,1
-0.937849,1,0,1,1,0,0,1,1,1,1,1,1
-0.937874,1,0,1,1,1,0,1,1,0,0,0,1
-0.938080,1,1,1,1,0,0,0,0,0,1,1,1
-0.938125,1,0,0,1,0,1,1,1,1,0,1,1
-0.938162,1,0,0,1,0,1,1,0,1,0,1,1
-0.938299,0,1,0,1,1,0,1,1,0,1,1,1
-0.938461,0,0,1,1,0,0,1,1,1,1,0,1
-0.938522,0,0,1,1,0,0,0,1,1,1,1,1
-0.938540,1,1,0,1,1,0,0,1,0,0,1,1
-0.938749,0,1,1,1,0,0,1,1,0,1,1,1
-0.938989,1,0,0,1,1,0,1,1,1,1,0,0
-0.939225,0,1,0,1,1,1,1,1,1,1,1,0
-0.939457,1,1,0,1,1,0,1,0,0,1,1,1
-0.939520,1,1,0,1,1,0,1,1,1,1,1,0
-0.939735,1,1,0,1,1,0,0,0,0,1,1,1
-0.940059,1,1,1,1,0,0,1,1,0,0,1,1
-0.940064,1,1,0,1,1,0,1,1,1,0,0,1
-0.940235,0,1,0,1,1,1,1,1,0,0,1,1
-0.940247,1,1,0,1,1,0,0,1,1,1,0,1
-0.940282,1,1,0,1,0,0,0,1,1,1,1,1
-0.940292,1,1,0,1,1,0,0,0,1,1,1,0
-0.940344,1,1,0,1,0,1,0,1,1,0,0,1
-0.940634,1,1,0,1,1,0,0,1,0,1,0,1
-0.940636,1,0,0,1,0,1,0,0,1,1,1,1
-0.940662,1,1,0,1,0,0,1,1,1,0,1,0
-0.941333,1,0,0,1,1,1,1,1,0,1,1,1
-0.941458,1,1,0,1,0,0,1,1,1,0,1,1
-0.941653,0,0,0,0,0,1,1,0,0,0,1,1
-0.941708,0,1,0,1,1,1,0,1,0,1,0,1
-0.942275,0,0,1,1,0,1,0,1,1,1,1,0
-0.942325,1,1,0,0,0,0,1,1,1,1,1,0
-0.942363,0,1,1,0,0,1,0,1,0,1,1,1
-0.942427,1,1,1,1,0,0,0,1,0,1,0,1
-0.942525,0,1,1,1,1,0,0,1,1,0,0,1
-0.942559,1,0,1,1,1,1,1,0,0,0,1,0
-0.942579,1,1,0,1,0,0,1,0,1,1,0,1
-0.942589,0,1,1,1,0,1,1,1,0,1,1,1
-0.942643,1,1,0,1,1,0,1,1,0,0,1,1
-0.942844,0,1,1,1,0,1,0,1,0,1,0,1
-0.942925,1,1,0,0,1,0,1,1,0,1,1,0
-0.942931,0,0,1,0,0,1,1,1,1,1,1,0
-0.943107,1,0,0,1,0,1,1,1,1,1,1,0
-0.943212,1,0,1,1,0,1,1,1,0,1,1,0
-0.943341,1,0,0,1,1,1,1,1,0,1,1,0
-0.943423,0,1,0,1,1,0,1,1,0,0,1,1
-0.943564,1,0,0,1,1,0,1,1,1,0,1,0
-0.943600,1,1,1,1,0,0,1,1,0,1,1,1
-0.943625,1,0,0,1,1,1,1,0,0,1,1,0
-0.943706,1,1,1,1,0,0,0,1,1,1,0,1
-0.943873,1,0,0,1,1,0,1,0,1,0,1,1
-0.943979,1,0,1,1,0,0,1,1,1,0,1,1
-0.944012,1,1,0,0,0,1,0,1,0,1,1,1
-0.944150,1,0,0,1,1,0,0,1,1,1,1,0
-0.944274,1,0,1,1,1,0,1,0,0,1,0,1
-0.944401,1,0,0,1,0,1,1,1,1,1,0,0
-0.944478,0,0,0,0,1,1,1,1,1,1,1,0
-0.944514,0,0,0,1,0,1,1,1,1,1,1,1
-0.944794,1,1,0,1,0,1,1,1,0,0,0,1
-0.944816,1,0,0,1,1,1,0,1,0,1,1,0
-0.944829,1,0,0,1,1,1,1,1,0,0,1,1
-0.945018,1,0,0,1,0,1,1,1,1,0,1,0
-0.945212,0,1,0,1,1,0,1,1,1,1,1,1
-0.945346,1,1,0,1,0,1,1,1,0,1,1,1
-0.945370,1,0,1,1,0,0,1,1,1,0,1,0
-0.945641,1,0,0,1,1,1,0,1,1,1,0,1
-0.945643,0,1,1,1,0,0,1,1,1,0,1,0
-0.945665,0,1,1,1,1,1,1,1,0,0,1,1
-0.945682,1,1,0,1,0,1,1,0,0,1,1,1
-0.945813,1,0,1,1,1,0,0,0,1,0,1,1
-0.945982,1,0,1,1,1,0,1,0,1,0,1,0
-0.946055,1,0,1,1,1,0,1,1,0,1,1,1
-0.946305,1,1,0,1,0,0,0,1,1,1,1,0
-0.946312,1,0,1,1,0,1,1,1,1,0,0,1
-0.946342,1,0,1,1,0,1,1,0,0,1,0,1
-0.946368,1,0,1,1,1,0,1,1,1,0,0,1
-0.946488,0,0,1,1,1,0,1,1,1,1,0,1
-0.946575,0,0,0,0,0,0,1,1,0,0,0,0
-0.946673,1,1,1,1,0,0,1,0,1,0,0,1
-0.946791,1,1,0,1,0,1,1,0,1,0,0,1
-0.946824,1,0,0,1,1,0,1,1,1,1,1,1
-0.947028,1,1,1,1,1,0,0,0,0,1,0,1
-0.947149,1,0,0,1,1,1,1,1,0,0,1,0
-0.947227,1,1,1,1,0,1,0,0,0,1,1,0
-0.947236,1,0,1,1,1,0,0,1,1,0,0,1
-0.947300,0,0,1,1,0,1,1,1,0,1,1,1
-0.947488,1,0,1,1,1,0,1,0,1,0,0,1
-0.948044,0,1,0,0,1,0,1,1,0,1,1,1
-0.948183,0,1,1,1,0,1,1,1,1,1,1,0
-0.948297,0,0,1,1,1,1,1,1,1,1,1,0
-0.948639,1,1,0,1,1,1,0,1,0,1,1,0
-0.948750,0,1,1,1,1,1,1,1,0,0,0,0
-0.948850,1,1,0,1,1,0,1,0,0,0,1,1
-0.948927,0,1,0,1,0,0,0,1,1,1,1,1
-0.949093,1,0,1,1,1,0,1,1,0,1,0,1
-0.949160,0,0,0,1,1,1,1,1,0,1,0,1
-0.949407,1,0,1,1,0,1,1,0,0,0,1,1
-0.949526,1,0,1,1,0,0,1,0,1,1,1,1
-0.949708,1,1,0,1,1,1,0,1,0,1,0,1
-0.949810,0,1,0,1,1,1,0,1,1,0,1,0
-0.950087,1,1,1,1,0,1,0,1,0,1,0,1
-0.950217,1,0,1,1,1,0,1,1,0,1,1,0
-0.950228,1,0,1,1,0,1,1,1,0,1,0,0
-0.950511,1,0,1,1,0,1,0,0,1,1,0,1
-0.950655,0,1,0,1,1,1,1,1,1,1,0,0
-0.950685,1,0,0,1,0,1,1,0,1,1,1,1
-0.951088,1,1,0,1,1,0,1,0,1,0,0,1
-0.951102,1,1,0,1,0,1,1,1,1,1,0,1
-0.951144,0,0,1,1,0,1,1,1,0,0,1,1
-0.951770,0,1,0,1,1,1,0,1,0,1,1,0
-0.952024,1,1,0,1,0,1,1,1,0,0,1,1
-0.952201,0,1,0,1,1,1,0,1,0,0,1,1
-0.952203,1,1,0,1,1,1,0,1,0,1,1,1
-0.952244,0,0,0,0,0,0,0,0,0,1,0,1
-0.952487,0,1,1,1,0,1,0,1,0,1,1,1
-0.952564,0,1,0,1,0,1,1,1,1,1,0,1
-0.952926,0,1,0,1,1,1,1,1,0,1,1,0
-0.953011,1,0,1,1,0,1,0,1,1,1,0,1
-0.953050,1,0,0,1,1,0,1,0,1,1,1,1
-0.953065,1,1,0,1,1,1,0,1,0,0,0,1
-0.953100,0,1,1,1,1,0,1,1,0,0,1,0
-0.953185,1,0,1,1,0,1,1,0,0,1,1,1
-0.953358,1,0,0,0,0,1,0,0,0,0,0,0
-0.953457,0,0,1,1,1,1,0,1,0,1,1,0
-0.953514,1,1,1,1,0,1,0,1,0,1,1,1
-0.953531,1,0,1,1,0,1,0,1,1,0,1,1
-0.953632,1,1,0,1,1,0,0,1,1,1,1,1
-0.953691,1,0,1,1,1,0,0,1,1,1,1,1
-0.953842,0,0,1,0,0,1,1,1,0,1,1,1
-0.953895,0,0,1,1,1,1,0,1,0,1,1,1
-0.954442,1,0,1,1,0,1,0,1,1,0,0,1
-0.954593,1,1,0,1,1,0,1,1,1,1,0,0
-0.954724,1,1,1,1,0,1,1,1,0,1,1,0
-0.954731,1,0,1,0,0,0,1,1,0,1,1,1
-0.954763,1,1,1,1,0,0,0,1,1,1,1,1
-0.955041,1,0,1,1,0,1,1,0,1,0,0,1
-0.955131,0,0,0,1,1,0,0,1,1,1,1,1
-0.955282,1,1,1,1,0,1,1,1,0,0,1,0
-0.955290,1,1,1,1,0,1,1,1,0,0,0,1
-0.955301,0,1,1,0,0,1,1,1,1,0,1,0
-0.955463,1,1,0,1,1,1,1,0,0,0,1,0
-0.955472,0,1,1,0,0,0,1,1,0,1,1,1
-0.955523,1,1,0,1,0,1,0,1,1,1,0,1
-0.955561,1,0,1,1,1,0,0,1,1,0,1,1
-0.955592,0,0,0,1,0,1,1,1,1,1,0,1
-0.955593,1,0,1,1,0,1,0,1,1,0,1,0
-0.955723,1,0,0,1,1,1,1,0,0,0,1,1
-0.955731,0,1,1,1,1,0,0,1,1,0,1,1
-0.955811,0,1,1,1,1,0,1,1,0,1,1,0
-0.955824,1,1,1,1,0,1,0,1,0,0,1,1
-0.955885,0,0,1,1,0,1,1,1,1,0,1,0
-0.955968,1,1,0,1,1,0,1,1,0,1,1,1
-0.955998,1,1,1,1,1,0,0,1,0,1,1,1
-0.956072,0,0,1,1,0,1,1,0,1,1,1,0
-0.956126,1,1,0,1,1,0,0,0,1,1,0,1
-0.956215,1,0,0,0,1,0,1,1,0,1,1,1
-0.956292,1,1,0,1,0,0,1,0,1,1,1,1
-0.956302,1,0,1,0,0,1,1,1,0,0,1,1
-0.956417,1,0,0,0,0,1,1,1,0,1,1,1
-0.957173,0,0,1,1,0,0,1,1,1,1,1,1
-0.957493,0,1,0,1,1,1,0,1,1,1,1,0
-0.957617,1,0,0,1,1,1,1,1,1,1,1,1
-0.957657,1,0,0,1,1,1,0,1,1,1,1,1
-0.957722,0,1,1,1,0,1,0,1,0,0,1,1
-0.957971,1,0,0,1,1,1,1,0,0,1,0,1
-0.958013,0,1,1,1,0,1,0,1,0,1,1,0
-0.958035,1,1,0,1,0,1,0,1,1,1,1,0
-0.958125,0,0,0,0,1,1,1,0,1,0,0,1
-0.958278,1,0,1,1,0,1,1,1,1,0,1,1
-0.958289,1,0,1,1,0,1,1,1,1,0,1,0
-0.958745,0,0,1,1,1,1,1,1,0,1,1,0
-0.958807,1,1,1,1,0,0,1,1,0,1,0,0
-0.958879,1,0,1,1,1,1,1,1,0,0,1,1
-0.959019,0,0,1,1,1,0,1,0,1,1,1,0
-0.959067,1,0,0,1,1,1,0,1,1,0,0,1
-0.959377,0,1,1,0,0,1,1,1,0,0,1,1
-0.959495,0,1,0,1,1,0,0,1,1,1,0,1
-0.959792,1,0,0,1,1,1,0,0,0,1,1,1
-0.959820,0,1,1,1,0,1,0,1,1,1,1,0
-0.959822,1,1,0,1,1,0,0,1,1,0,0,1
-0.960159,1,1,1,1,0,1,0,1,0,0,1,0
-0.960336,1,1,1,1,0,0,1,1,1,1,0,1
-0.960373,1,0,1,1,0,1,0,1,1,1,1,0
-0.960466,1,1,0,1,1,1,1,1,0,1,0,1
-0.960471,0,1,0,0,0,1,1,1,0,1,1,1
-0.960564,1,1,0,1,1,1,0,1,0,0,1,1
-0.960744,1,1,0,0,1,0,0,1,0,1,1,1
-0.960762,1,1,0,1,1,0,0,1,1,0,1,1
-0.960770,1,1,1,1,0,0,1,0,0,1,0,1
-0.960863,0,0,0,1,1,0,1,1,1,1,1,1
-0.960905,0,0,1,1,1,0,1,1,1,1,1,1
-0.960907,1,1,1,0,0,0,1,1,0,1,1,0
-0.960920,1,1,1,1,0,0,1,0,0,1,1,1
-0.961051,1,1,1,1,0,1,1,1,0,1,0,1
-0.961131,1,1,0,1,0,1,1,1,1,1,1,1
-0.961147,1,0,1,1,0,1,0,1,1,1,1,1
-0.961249,1,1,0,0,1,1,0,1,0,1,1,0
-0.961309,0,1,1,1,0,1,1,1,0,0,1,1
-0.961466,0,1,1,1,0,0,1,1,1,1,0,0
-0.961552,1,0,1,1,1,1,0,1,0,0,1,1
-0.961838,1,1,1,1,1,0,0,0,0,0,1,1
-0.961939,1,1,0,1,0,1,1,0,0,0,1,1
-0.961974,1,0,0,1,1,1,0,1,1,1,1,0
-0.962165,1,1,1,1,0,1,0,0,0,1,0,1
-0.962296,1,1,1,1,0,0,0,0,1,1,0,1
-0.962364,1,1,1,1,1,0,1,1,0,0,0,1
-0.962468,0,1,1,1,0,0,1,0,1,1,1,0
-0.962609,1,0,1,1,0,0,0,1,1,1,1,0
-0.962611,0,1,0,1,0,1,1,1,1,1,1,1
-0.962688,1,1,1,1,0,1,1,0,0,0,1,0
-0.962703,1,0,1,1,0,1,1,0,1,1,0,1
-0.962767,0,0,0,1,1,1,1,1,0,1,1,1
-0.962776,0,1,1,1,0,1,1,0,1,0,1,0
-0.962909,1,0,1,1,1,0,1,1,1,0,1,1
-0.962986,0,1,0,0,1,1,1,1,1,1,1,0
-0.962998,0,0,1,1,1,0,0,1,0,1,1,1
-0.963202,1,1,0,1,0,1,1,1,1,1,1,0
-0.963459,1,1,1,1,0,1,0,1,0,1,1,0
-0.963519,0,0,1,0,0,0,1,1,1,1,1,1
-0.963579,1,0,1,1,1,1,1,0,0,0,0,1
-0.963648,1,0,1,1,0,1,1,0,1,1,1,0
-0.963667,1,0,0,1,1,1,1,1,1,0,0,1
-0.963885,1,1,0,1,1,0,1,1,1,1,0,1
-0.964050,0,1,1,1,0,1,1,0,0,1,1,0
-0.964120,0,1,1,1,1,1,1,1,1,1,1,0
-0.964169,1,0,1,1,1,0,1,0,0,1,1,1
-0.964227,0,1,1,1,0,0,0,1,1,1,0,1
-0.964321,1,1,0,1,0,1,1,1,0,1,0,0
